"Format","MoTeC CSV File",,,"Workbook","Base"
"233.4","1788.20","5","0.00","100.00","0.01"
"233.7","1791.44","5","0.00","100.00","0.02"
"233.9","1794.69","5","0.00","100.00","0.02"
"234.2","1797.94","5","0.00","100.00","0.01"
"234.5","1801.19","5","0.00","100.00","0.01"
"234.7","1804.45","5","0.00","100.00","0.01"
"235.0","1807.71","5","0.00","100.00","0.00"
"235.2","1810.98","5","0.00","100.00","-0.01"
"235.5","1814.25","5","0.00","100.00","0.01"
"235.7","1817.52","5","0.00","100.00","0.03"
"235.9","1820.79","5","0.00","100.00","0.01"
"236.2","1824.07","5","0.00","100.00","-0.01"
"236.4","1827.35","5","0.00","100.00","-0.03"
"236.7","1830.64","5","0.00","100.00","-0.02"
"236.9","1833.93","5","0.00","100.00","0.01"
"237.1","1837.22","5","0.00","100.00","0.01"
"237.3","1840.51","5","0.00","100.00","0.01"
"237.6","1843.81","5","0.00","100.00","0.01"
"237.8","1847.11","5","0.00","100.00","0.00"
"238.0","1850.42","5","0.00","100.00","0.01"
"238.3","1853.72","5","0.00","100.00","0.01"
"238.5","1857.04","5","0.00","100.00","0.01"
"238.7","1860.35","5","0.00","100.00","0.01"
"238.9","1863.66","5","0.00","100.00","-0.00"
"239.1","1866.98","5","0.00","100.00","-0.01"
"239.3","1870.30","5","0.00","100.00","-0.01"
"239.5","1873.63","5","0.00","100.00","-0.02"
"239.7","1876.95","5","0.00","100.00","-0.03"
"239.9","1880.28","5","0.00","100.00","-0.04"
"240.1","1883.61","5","0.00","100.00","-0.05"
"240.3","1886.94","5","0.00","100.00","-0.08"
"240.5","1890.28","5","0.00","100.00","-0.09"
"240.6","1893.62","5","0.00","100.00","-0.09"
"240.8","1896.96","5","0.00","100.00","-0.09"
"241.0","1900.30","5","0.00","100.00","-0.10"
"241.2","1903.65","5","0.00","100.00","-0.13"
"241.3","1907.00","5","0.00","100.00","-0.14"
"241.5","1910.35","5","0.00","100.00","-0.12"
"241.6","1913.70","5","0.00","100.00","-0.10"
"241.8","1917.05","5","0.00","100.00","-0.09"
"241.9","1920.41","5","0.00","100.00","-0.09"
"242.1","1923.77","5","0.00","100.00","-0.08"
"242.2","1927.13","5","0.00","100.00","-0.07"
"242.4","1930.49","5","0.00","100.00","-0.05"
"242.5","1933.86","5","0.00","100.00","-0.03"
"242.7","1937.23","5","0.00","100.00","-0.01"
"242.8","1940.59","5","0.00","100.00","0.02"
"243.0","1943.96","5","0.00","100.00","0.04"
"243.1","1947.34","5","0.00","100.00","0.03"
"243.2","1950.71","5","0.00","100.00","0.02"
"243.4","1954.09","5","0.00","92.43","0.00"
"243.2","1957.46","5","10.33","49.99","0.00"
"242.2","1960.83","5","24.66","21.16","-0.00"
"240.6","1964.18","5","36.82","9.42","-0.02"
"238.4","1967.51","5","47.67","4.07","-0.04"
"235.8","1970.80","5","54.58","0.47","-0.04"
"232.9","1974.05","5","60.63","0.00","-0.04"
"229.8","1977.26","5","64.26","0.00","-0.03"
"226.7","1980.43","5","67.02","0.00","-0.02"
"223.6","1983.56","5","68.07","0.00","-0.03"
"220.4","1986.64","5","68.74","0.00","-0.06"
"217.0","1989.67","0","69.26","75.00","-0.07"
"213.8","1992.66","4","70.98","0.00","-0.05"
"210.2","1995.60","4","72.41","0.00","-0.02"
"206.7","1998.49","4","73.55","0.00","-0.01"
"203.1","2001.33","4","74.45","0.00","0.00"
"199.7","2004.13","4","75.65","0.00","-0.00"
"196.4","2006.87","4","76.36","0.00","-0.01"
"192.9","2009.57","4","76.69","0.00","-0.02"
"189.4","2012.23","4","76.17","0.00","-0.02"
"185.9","2014.83","4","75.41","0.00","-0.00"
"182.4","2017.38","4","73.74","0.00","0.01"
"179.0","2019.89","4","71.60","0.00","0.01"
"175.7","2022.35","4","69.36","0.00","0.01"
"172.5","2024.76","4","67.12","0.00","0.02"
"169.5","2027.14","0","65.30","75.00","0.01"
"166.7","2029.47","3","62.16","0.00","-0.01"
"163.7","2031.75","3","59.25","0.00","-0.04"
"160.8","2033.99","3","55.49","0.00","-0.07"
"158.1","2036.19","3","51.58","0.00","-0.08"
"155.5","2038.35","3","47.96","0.00","-0.10"
"153.2","2040.48","3","44.82","0.00","-0.16"
"151.0","2042.57","3","42.15","0.00","-0.26"
"148.8","2044.63","3","39.63","0.00","-0.39"
"146.8","2046.66","3","36.29","0.00","-0.53"
"145.0","2048.66","3","31.48","0.00","-0.64"
"143.3","2050.63","3","23.95","0.00","-0.72"
"142.0","2052.58","3","17.29","0.00","-0.80"
"140.8","2054.52","3","12.52","0.00","-0.86"
"139.7","2056.43","3","7.85","0.00","-0.90"
"138.8","2058.34","3","2.91","0.00","-0.90"
"138.0","2060.23","3","0.00","0.00","-0.85"
"137.3","2062.10","3","0.00","0.00","-0.81"
"136.7","2063.97","3","0.00","0.67","-0.82"
"136.1","2065.83","3","0.00","3.38","-0.88"
"135.5","2067.68","3","0.00","11.32","-0.92"
"135.1","2069.52","3","0.00","15.64","-0.92"
"134.7","2071.35","3","0.00","20.37","-0.87"
"134.3","2073.18","3","0.00","27.60","-0.84"
"134.2","2075.00","3","0.00","30.73","-0.87"
"134.1","2076.82","3","0.00","33.86","-0.96"
"134.0","2078.63","3","0.00","37.71","-1.09"
"134.0","2080.45","3","0.00","39.38","-1.16"
"133.9","2082.26","3","0.00","40.74","-1.14"
"133.8","2084.07","3","0.00","43.80","-1.05"
"133.8","2085.88","3","0.00","46.58","-0.96"
"133.9","2087.70","3","0.00","49.74","-0.95"
"134.0","2089.51","3","0.00","52.63","-0.98"
"134.1","2091.33","3","0.00","55.09","-1.03"
"134.2","2093.15","3","0.00","56.45","-1.05"
"134.4","2094.98","3","0.00","58.67","-1.05"
"134.6","2096.81","3","0.00","60.12","-1.06"
"134.8","2098.65","3","0.00","61.06","-1.06"
"135.1","2100.49","3","0.00","62.39","-1.06"
"135.3","2102.35","3","0.00","64.64","-1.03"
"135.6","2104.21","3","0.00","66.93","-0.99"
"135.9","2106.08","3","0.00","68.98","-0.93"
"136.2","2107.95","3","0.00","70.60","-0.86"
"136.6","2109.83","3","0.00","72.33","-0.79"
"136.9","2111.71","3","0.00","73.81","-0.77"
"137.3","2113.60","3","0.00","74.18","-0.78"
"137.8","2115.50","3","0.00","74.67","-0.77"
"138.2","2117.40","3","0.00","74.92","-0.75"
"138.6","2119.31","3","0.00","75.22","-0.71"
"139.0","2121.22","3","0.00","75.31","-0.69"
"139.5","2123.15","3","0.00","75.36","-0.70"
"139.9","2125.08","3","0.00","75.29","-0.78"
"140.3","2127.02","3","0.00","75.29","-0.87"
"140.8","2128.98","3","0.00","74.99","-0.95"
"141.1","2130.95","3","0.00","74.38","-1.00"
"141.5","2132.92","3","0.00","73.69","-1.01"
"141.9","2134.91","3","0.00","73.07","-0.98"
"142.3","2136.91","3","0.00","72.92","-0.93"
"142.6","2138.91","3","0.00","72.82","-0.91"
"143.0","2140.94","3","0.00","72.77","-0.93"
"143.3","2142.97","3","0.00","72.92","-0.91"
"143.8","2145.01","3","0.00","73.81","-0.83"
"144.1","2147.06","3","0.00","75.22","-0.72"
"144.5","2149.11","3","0.00","76.03","-0.65"
"145.0","2151.17","3","0.00","76.94","-0.65"
"145.5","2153.24","3","0.00","77.36","-0.69"
"145.9","2155.31","3","0.00","77.56","-0.75"
"146.4","2157.38","3","0.00","78.10","-0.81"
"146.8","2159.47","3","0.00","78.55","-0.84"
"147.3","2161.55","3","0.00","78.67","-0.87"
"147.7","2163.65","3","0.00","78.74","-0.91"
"148.2","2165.75","3","0.00","78.82","-0.95"
"148.6","2167.86","3","0.00","78.91","-1.04"
"149.1","2169.98","3","0.00","78.91","-1.12"
"149.5","2172.10","3","0.00","78.82","-1.16"
"149.9","2174.24","3","0.00","78.42","-1.14"
"150.3","2176.38","3","0.00","75.51","-1.09"
"150.6","2178.52","3","0.00","71.37","-1.02"
"150.9","2180.67","3","0.00","70.38","-0.97"
"151.2","2182.81","3","0.00","69.15","-0.93"
"151.5","2184.95","3","0.00","68.31","-0.93"
"151.8","2187.08","3","0.00","67.82","-0.96"
"152.1","2189.21","3","0.00","67.15","-1.03"
"152.4","2191.34","3","0.00","66.41","-1.12"
"152.6","2193.47","3","0.00","66.24","-1.20"
"152.9","2195.59","3","0.00","66.19","-1.21"
"153.1","2197.71","3","0.00","66.17","-1.18"
"153.3","2199.83","3","0.00","65.06","-1.13"
"153.5","2201.94","3","0.00","61.11","-1.08"
"153.7","2204.06","3","0.00","56.05","-1.04"
"153.7","2206.17","3","0.00","55.09","-1.04"
"153.9","2208.28","3","0.00","55.24","-1.06"
"154.0","2210.40","3","0.00","60.05","-1.09"
"154.2","2212.51","3","0.00","75.76","-1.08"
"154.6","2214.63","3","0.00","85.38","-1.03"
"155.1","2216.75","3","0.00","91.62","-0.93"
"155.7","2218.89","3","0.00","97.34","-0.80"
"156.3","2221.03","3","0.00","100.00","-0.67"
"157.0","2223.19","3","0.00","100.00","-0.59"
"157.7","2225.35","3","0.00","100.00","-0.55"
"158.4","2227.53","3","0.00","100.00","-0.53"
"159.1","2229.71","3","0.00","100.00","-0.50"
"159.8","2231.90","3","0.00","100.00","-0.47"
"160.5","2234.10","3","0.00","100.00","-0.43"
"161.3","2236.32","3","0.00","100.00","-0.39"
"162.0","2238.54","3","0.00","100.00","-0.37"
"162.7","2240.77","3","0.00","100.00","-0.36"
"163.4","2243.02","3","0.00","100.00","-0.35"
"164.1","2245.27","3","0.00","100.00","-0.34"
"164.8","2247.53","3","0.00","100.00","-0.33"
"165.6","2249.81","3","0.00","100.00","-0.32"
"166.3","2252.09","3","0.00","100.00","-0.29"
"167.0","2254.39","3","0.00","100.00","-0.25"
"167.7","2256.70","3","0.00","100.00","-0.22"
"168.3","2259.01","3","0.00","100.00","-0.19"
"169.0","2261.34","3","0.00","100.00","-0.17"
"169.7","2263.69","3","0.00","100.00","-0.15"
"170.4","2266.05","3","0.00","100.00","-0.14"
"171.1","2268.42","3","0.00","100.00","-0.14"
"171.7","2270.79","3","0.00","100.00","-0.12"
"172.4","2273.18","3","0.00","100.00","-0.09"
"173.1","2275.58","3","0.00","100.00","-0.06"
"173.0","2277.98","4","0.00","100.00","-0.03"
"173.6","2280.38","4","0.00","100.00","-0.00"
"174.3","2282.79","4","0.00","100.00","0.02"
"175.0","2285.22","4","0.00","100.00","0.05"
"175.6","2287.65","4","0.00","100.00","0.07"
"176.3","2290.09","4","0.00","100.00","0.08"
"176.9","2292.54","4","0.00","100.00","0.08"
"177.6","2295.00","4","0.00","100.00","0.07"
"178.2","2297.46","4","0.00","100.00","0.07"
"178.9","2299.94","4","0.00","100.00","0.09"
"179.5","2302.43","4","0.00","100.00","0.09"
"180.2","2304.92","4","0.00","100.00","0.10"
"180.8","2307.43","4","0.00","100.00","0.12"
"181.4","2309.94","4","0.00","100.00","0.13"
"182.1","2312.46","4","0.00","100.00","0.16"
"182.7","2314.99","4","0.00","100.00","0.17"
"183.3","2317.53","4","0.00","100.00","0.17"
"184.0","2320.08","4","0.00","100.00","0.17"
"184.6","2322.63","4","0.00","100.00","0.17"
"185.3","2325.20","4","0.00","100.00","0.15"
"185.9","2327.77","4","0.00","100.00","0.11"
"186.5","2330.36","4","0.00","100.00","0.08"
"187.1","2332.95","4","0.00","100.00","0.06"
"187.7","2335.55","4","0.00","100.00","0.07"
"188.4","2338.16","4","0.00","100.00","0.08"
"189.0","2340.78","4","0.00","100.00","0.08"
"189.6","2343.41","4","0.00","100.00","0.07"
"190.2","2346.04","4","0.00","100.00","0.07"
"190.8","2348.69","4","0.00","100.00","0.07"
"191.4","2351.34","4","0.00","100.00","0.07"
"192.0","2354.00","4","0.00","100.00","0.07"
"192.5","2356.67","4","0.00","100.00","0.08"
"193.1","2359.35","4","0.00","100.00","0.09"
"193.7","2362.03","4","0.00","100.00","0.09"
"194.3","2364.73","4","0.00","100.00","0.09"
"194.8","2367.43","4","0.00","100.00","0.08"
"195.4","2370.14","4","0.00","100.00","0.06"
"195.9","2372.86","4","0.00","100.00","0.05"
"196.5","2375.58","4","0.00","100.00","0.04"
"197.0","2378.31","4","0.00","100.00","0.03"
"197.6","2381.05","4","0.00","100.00","0.03"
"198.1","2383.80","4","0.00","100.00","0.04"
"198.6","2386.55","4","0.00","100.00","0.05"
"199.1","2389.31","4","0.00","100.00","0.07"
"199.6","2392.08","4","0.00","100.00","0.09"
"200.1","2394.86","4","0.00","100.00","0.11"
"200.6","2397.64","4","0.00","100.00","0.09"
"201.1","2400.43","4","0.00","100.00","0.05"
"201.5","2403.22","4","0.00","100.00","0.03"
"202.0","2406.03","4","0.00","100.00","0.04"
"202.5","2408.83","4","0.00","100.00","0.05"
"202.9","2411.65","4","0.00","100.00","0.05"
"203.4","2414.47","4","0.00","100.00","0.05"
"203.8","2417.30","4","0.00","100.00","0.03"
"204.3","2420.13","4","0.00","100.00","0.02"
"204.7","2422.97","4","0.00","100.00","0.02"
"205.1","2425.82","4","0.00","100.00","0.02"
"205.5","2428.67","4","0.00","100.00","0.02"
"205.9","2431.52","4","0.00","100.00","0.03"
"206.3","2434.39","4","0.00","100.00","0.02"
"206.7","2437.26","4","0.00","100.00","0.02"
"207.1","2440.13","4","0.00","100.00","0.02"
"207.5","2443.01","4","0.00","100.00","0.04"
"207.8","2445.89","4","0.00","100.00","0.06"
"208.2","2448.78","4","0.00","100.00","0.09"
"208.6","2451.67","4","0.00","100.00","0.11"
"209.0","2454.57","4","0.00","100.00","0.13"
"209.4","2457.48","4","0.00","100.00","0.11"
"209.7","2460.39","4","0.00","100.00","0.08"
"210.1","2463.30","4","0.00","100.00","0.07"
"210.4","2466.22","4","2.53","92.06","0.09"
"210.4","2469.15","4","15.57","50.88","0.10"
"209.4","2472.06","4","29.05","21.38","0.07"
"207.8","2474.96","4","43.68","7.74","0.02"
"205.4","2477.83","4","52.72","1.68","-0.02"
"202.8","2480.66","4","59.30","0.00","-0.03"
"200.0","2483.46","4","62.68","0.00","-0.02"
"197.0","2486.22","4","64.16","0.00","-0.02"
"193.8","2488.93","4","65.45","0.00","-0.02"
"190.7","2491.60","4","65.45","0.00","-0.02"
"187.7","2494.23","4","65.30","0.00","-0.01"
"185.4","2496.82","4","65.78","0.00","0.03"
"183.3","2499.38","3","67.59","0.00","0.05"
"180.4","2501.91","3","69.02","0.00","0.05"
"177.1","2504.39","3","69.50","0.00","0.02"
"173.7","2506.83","3","69.88","0.00","0.01"
"170.5","2509.22","3","70.02","0.00","0.01"
"167.5","2511.57","3","69.78","0.00","0.00"
"164.8","2513.88","3","68.78","0.00","-0.00"
"162.0","2516.15","3","68.07","0.00","-0.02"
"158.9","2518.38","3","67.40","0.00","-0.03"
"155.8","2520.56","3","67.02","0.00","-0.04"
"152.8","2522.71","3","66.35","0.00","-0.05"
"149.8","2524.81","3","65.30","0.00","-0.04"
"146.9","2526.87","3","64.64","0.00","-0.05"
"144.1","2528.89","3","63.64","0.00","-0.04"
"141.4","2530.87","3","62.49","0.00","-0.05"
"138.5","2532.81","3","60.35","0.00","-0.05"
"136.0","2534.71","3","58.73","0.00","-0.05"
"133.2","2536.58","0","57.96","75.00","-0.03"
"130.8","2538.41","2","57.06","0.00","-0.01"
"128.0","2540.20","2","55.39","0.00","0.02"
"125.5","2541.95","2","54.20","0.00","0.04"
"123.0","2543.67","2","53.68","0.00","0.08"
"120.8","2545.35","2","52.77","0.00","0.12"
"118.3","2546.99","2","51.15","0.00","0.19"
"116.0","2548.60","2","48.15","0.00","0.27"
"113.6","2550.17","2","46.24","0.00","0.36"
"111.4","2551.70","2","43.63","0.00","0.45"
"109.4","2553.21","2","40.44","0.00","0.53"
"107.5","2554.69","2","37.25","0.00","0.59"
"105.6","2556.15","2","33.72","0.00","0.67"
"104.0","2557.58","2","29.52","0.00","0.79"
"102.5","2558.98","2","24.62","0.00","0.92"
"101.2","2560.36","2","19.72","0.00","1.01"
"100.0","2561.72","2","15.00","0.00","1.09"
"99.0","2563.06","2","10.71","0.00","1.15"
"98.2","2564.39","2","8.28","0.00","1.21"
"97.4","2565.70","2","6.15","0.00","1.25"
"96.7","2567.01","2","3.81","0.00","1.24"
"96.1","2568.30","2","2.57","0.00","1.23"
"95.5","2569.58","2","1.10","0.00","1.22"
"95.0","2570.86","2","0.19","0.00","1.25"
"94.5","2572.12","2","0.00","0.00","1.31"
"94.1","2573.38","2","0.00","0.00","1.41"
"93.6","2574.63","2","0.00","0.00","1.51"
"93.1","2575.87","2","0.00","0.00","1.62"
"92.6","2577.11","2","0.00","0.00","1.77"
"92.1","2578.33","2","0.24","0.00","1.95"
"91.6","2579.55","2","0.24","0.00","2.11"
"91.0","2580.77","2","0.24","0.00","2.21"
"90.4","2581.97","2","0.19","0.00","2.26"
"89.8","2583.16","2","0.00","0.00","2.29"
"89.2","2584.34","2","0.00","0.00","2.29"
"88.7","2585.51","2","0.00","0.00","2.31"
"88.2","2586.67","2","0.00","0.00","2.40"
"87.7","2587.83","2","0.00","0.00","2.52"
"87.1","2588.98","2","0.00","0.00","2.58"
"86.5","2590.12","2","0.00","0.00","2.54"
"85.9","2591.25","2","0.00","0.22","2.47"
"85.3","2592.38","2","0.00","1.04","2.41"
"84.7","2593.51","2","0.00","3.53","2.41"
"84.4","2594.64","2","0.00","7.62","2.50"
"84.0","2595.77","2","0.00","14.87","2.57"
"83.7","2596.90","2","0.00","22.22","2.61"
"83.7","2598.04","2","0.00","29.62","2.60"
"83.6","2599.19","2","0.00","35.73","2.49"
"83.7","2600.34","2","0.00","41.50","2.40"
"83.8","2601.51","2","0.00","46.41","2.32"
"84.1","2602.69","2","0.00","51.20","2.30"
"84.5","2603.88","2","0.00","55.24","2.33"
"84.8","2605.07","2","0.00","59.16","2.38"
"85.3","2606.28","2","0.00","62.19","2.37"
"85.8","2607.49","2","0.00","64.96","2.32"
"86.3","2608.71","2","0.00","66.73","2.24"
"86.8","2609.94","2","0.00","68.95","2.14"
"87.4","2611.17","2","0.00","70.04","2.04"
"88.0","2612.41","2","0.00","71.07","1.88"
"88.6","2613.65","2","0.00","71.81","1.65"
"89.3","2614.90","2","0.00","72.11","1.37"
"90.0","2616.15","2","0.00","72.11","1.01"
"90.6","2617.41","2","0.00","72.01","0.63"
"91.4","2618.68","2","0.00","71.81","0.27"
"92.1","2619.95","2","0.00","71.64","-0.09"
"92.9","2621.24","2","0.00","71.37","-0.42"
"93.6","2622.53","2","0.00","71.37","-0.68"
"94.3","2623.84","2","0.00","70.92","-0.91"
"95.0","2625.15","2","0.00","70.58","-1.14"
"95.6","2626.48","2","0.00","69.94","-1.31"
"96.3","2627.82","2","0.00","69.47","-1.43"
"96.9","2629.15","2","0.00","69.42","-1.48"
"97.6","2630.49","2","0.00","69.42","-1.51"
"98.2","2631.83","2","0.00","69.32","-1.55"
"98.8","2633.18","2","0.00","69.08","-1.61"
"99.3","2634.53","2","0.00","67.45","-1.69"
"99.9","2635.89","2","0.00","61.85","-1.76"
"100.3","2637.26","2","0.00","44.76","-1.82"
"100.3","2638.64","2","0.00","26.07","-1.87"
"100.1","2640.01","2","0.00","16.25","-1.91"
"99.8","2641.39","2","0.00","9.40","-1.93"
"99.5","2642.77","2","0.00","7.08","-1.94"
"98.7","2644.15","2","0.00","6.12","-1.95"
"98.4","2645.53","2","0.00","7.55","-1.97"
"97.9","2646.91","2","0.00","9.42","-2.01"
"97.5","2648.30","2","0.00","9.72","-2.09"
"97.1","2649.68","2","0.00","9.91","-2.14"
"96.7","2651.07","2","0.00","9.84","-2.18"
"96.3","2652.45","2","0.00","9.67","-2.16"
"95.8","2653.82","2","0.00","9.52","-2.12"
"95.4","2655.18","2","0.00","9.40","-2.08"
"95.0","2656.54","2","0.00","9.37","-2.07"
"94.7","2657.88","2","0.00","12.03","-2.10"
"94.3","2659.22","2","0.00","21.26","-2.10"
"94.1","2660.55","2","0.00","35.39","-2.06"
"94.4","2661.88","2","0.00","46.26","-2.01"
"94.6","2663.21","2","0.00","61.09","-1.99"
"95.1","2664.55","2","0.00","72.36","-2.01"
"95.9","2665.89","2","0.00","82.79","-2.06"
"96.7","2667.25","2","0.00","89.37","-2.09"
"97.6","2668.61","2","0.00","96.37","-2.11"
"98.6","2670.00","2","0.00","100.00","-2.07"
"99.6","2671.40","2","0.00","100.00","-2.00"
"100.6","2672.82","2","0.00","100.00","-1.96"
"101.6","2674.25","2","0.00","100.00","-1.91"
"102.7","2675.70","2","0.00","100.00","-1.81"
"103.7","2677.16","2","0.00","100.00","-1.66"
"104.8","2678.62","2","0.00","100.00","-1.48"
"105.8","2680.10","2","0.00","100.00","-1.30"
"106.8","2681.59","2","0.00","100.00","-1.15"
"107.8","2683.09","2","0.00","100.00","-1.00"
"108.9","2684.61","2","0.00","100.00","-0.90"
"110.0","2686.13","2","0.00","100.00","-0.84"
"111.0","2687.68","2","0.00","100.00","-0.85"
"112.0","2689.23","2","0.00","100.00","-0.88"
"113.0","2690.80","2","0.00","100.00","-0.88"
"114.1","2692.38","2","0.00","100.00","-0.83"
"115.2","2693.98","2","0.00","100.00","-0.75"
"116.3","2695.59","2","0.00","100.00","-0.67"
"117.4","2697.22","2","0.00","100.00","-0.62"
"118.4","2698.86","2","0.00","100.00","-0.60"
"119.5","2700.52","2","0.00","100.00","-0.60"
"120.6","2702.20","2","0.00","100.00","-0.61"
"121.6","2703.89","2","0.00","100.00","-0.61"
"122.7","2705.60","2","0.00","100.00","-0.62"
"123.7","2707.33","2","0.00","100.00","-0.64"
"124.8","2709.07","2","0.00","100.00","-0.67"
"125.8","2710.82","2","0.00","100.00","-0.70"
"126.8","2712.59","2","0.00","100.00","-0.72"
"127.8","2714.37","2","0.00","100.00","-0.71"
"128.8","2716.16","2","0.00","100.00","-0.70"
"129.8","2717.97","2","0.00","100.00","-0.69"
"130.7","2719.79","2","0.00","100.00","-0.70"
"131.7","2721.62","2","0.00","100.00","-0.69"
"132.6","2723.46","2","0.00","100.00","-0.69"
"133.5","2725.32","2","0.00","100.00","-0.70"
"134.4","2727.20","2","0.00","100.00","-0.73"
"135.3","2729.08","2","0.00","100.00","-0.74"
"136.2","2730.98","2","0.00","100.00","-0.75"
"137.1","2732.90","2","0.00","100.00","-0.75"
"137.9","2734.82","2","0.00","100.00","-0.73"
"138.7","2736.77","2","0.00","100.00","-0.70"
"138.9","2738.72","0","0.00","100.00","-0.66"
"139.3","2740.67","3","0.00","100.00","-0.62"
"140.2","2742.63","3","0.00","100.00","-0.54"
"140.9","2744.59","3","0.00","100.00","-0.48"
"141.8","2746.57","3","0.00","100.00","-0.45"
"142.5","2748.56","3","0.00","100.00","-0.48"
"143.4","2750.56","3","0.00","100.00","-0.53"
"144.2","2752.57","3","0.00","100.00","-0.58"
"145.0","2754.60","3","0.00","100.00","-0.63"
"145.7","2756.63","3","0.00","100.00","-0.68"
"146.5","2758.68","3","0.00","100.00","-0.70"
"147.3","2760.74","3","0.00","100.00","-0.70"
"148.1","2762.81","3","0.00","100.00","-0.68"
"148.8","2764.90","3","0.00","100.00","-0.66"
"149.6","2766.99","3","0.00","100.00","-0.66"
"150.3","2769.10","3","0.00","100.00","-0.68"
"151.1","2771.22","3","0.00","100.00","-0.72"
"151.8","2773.36","3","0.00","100.00","-0.78"
"152.5","2775.51","3","0.00","100.00","-0.84"
"153.3","2777.66","3","0.00","92.45","-0.86"
"153.8","2779.83","3","0.00","85.77","-0.87"
"154.3","2781.99","3","0.00","81.23","-0.89"
"154.8","2784.17","3","0.00","79.56","-0.92"
"155.2","2786.34","3","0.00","78.99","-0.93"
"155.7","2788.52","3","0.00","78.30","-0.96"
"156.1","2790.70","3","0.00","77.93","-1.00"
"156.5","2792.89","3","0.00","78.00","-1.03"
"156.8","2795.09","3","0.00","77.93","-1.01"
"157.2","2797.29","3","0.00","78.03","-0.98"
"157.6","2799.49","3","0.00","78.47","-0.99"
"158.0","2801.70","3","0.00","79.48","-1.04"
"158.4","2803.92","3","0.00","79.95","-1.05"
"158.7","2806.15","3","0.00","81.21","-1.04"
"159.1","2808.38","3","0.00","82.02","-1.03"
"159.6","2810.62","3","0.00","83.87","-1.02"
"160.0","2812.87","3","0.00","86.44","-1.04"
"160.5","2815.13","3","0.00","90.85","-1.10"
"161.0","2817.40","3","0.00","97.98","-1.17"
"161.6","2819.67","3","0.00","100.00","-1.14"
"162.2","2821.95","3","0.00","100.00","-1.04"
"162.8","2824.23","3","0.00","100.00","-0.94"
"163.4","2826.51","3","0.00","100.00","-0.89"
"164.1","2828.81","3","0.00","100.00","-0.90"
"164.7","2831.10","3","0.00","100.00","-0.94"
"165.3","2833.40","3","0.00","100.00","-0.98"
"165.8","2835.70","3","0.00","100.00","-0.98"
"166.5","2838.01","3","0.00","100.00","-0.93"
"167.0","2840.33","3","0.00","100.00","-0.91"
"167.5","2842.65","3","0.00","100.00","-0.94"
"167.9","2844.97","3","0.00","100.00","-1.04"
"168.6","2847.29","3","0.00","100.00","-1.17"
"169.2","2849.63","3","0.00","100.00","-1.20"
"169.7","2851.97","3","0.00","100.00","-1.10"
"170.2","2854.31","3","0.00","100.00","-1.01"
"170.8","2856.67","3","0.00","100.00","-0.95"
"171.3","2859.03","3","0.00","100.00","-0.94"
"171.8","2861.40","3","0.00","100.00","-0.96"
"171.8","2863.77","0","0.00","100.00","-0.98"
"172.1","2866.14","4","0.00","100.00","-0.97"
"172.6","2868.51","4","0.00","100.00","-0.91"
"173.1","2870.89","4","0.00","100.00","-0.81"
"173.5","2873.28","4","0.00","100.00","-0.71"
"174.0","2875.67","4","0.00","100.00","-0.65"
"174.5","2878.06","4","0.00","100.00","-0.63"
"175.0","2880.47","4","0.00","100.00","-0.65"
"175.6","2882.88","4","0.00","100.00","-0.67"
"176.1","2885.29","4","0.00","100.00","-0.68"
"176.6","2887.72","4","0.00","100.00","-0.67"
"177.2","2890.15","4","0.00","100.00","-0.64"
"177.7","2892.59","4","0.00","100.00","-0.60"
"178.2","2895.03","4","0.00","100.00","-0.52"
"178.7","2897.49","4","0.00","100.00","-0.45"
"179.2","2899.95","4","0.00","100.00","-0.38"
"179.8","2902.43","4","0.00","100.00","-0.33"
"180.3","2904.91","4","0.00","100.00","-0.30"
"180.9","2907.40","4","0.00","100.00","-0.28"
"181.4","2909.90","4","0.00","100.00","-0.24"
"182.0","2912.41","4","0.00","100.00","-0.19"
"182.5","2914.93","4","0.00","100.00","-0.15"
"183.1","2917.46","4","0.00","100.00","-0.11"
"183.6","2920.00","4","0.00","100.00","-0.07"
"184.2","2922.55","4","0.00","100.00","-0.05"
"184.8","2925.10","4","0.00","100.00","-0.02"
"185.3","2927.66","4","0.00","100.00","0.00"
"185.9","2930.22","4","0.00","100.00","0.04"
"186.4","2932.80","4","0.00","100.00","0.06"
"187.0","2935.39","4","0.00","100.00","0.07"
"187.5","1.53","4","0.00","100.00","0.06"
"188.1","4.13","4","0.00","100.00","0.06"
"188.6","6.74","4","0.00","100.00","0.07"
"189.2","9.36","4","0.00","100.00","0.08"
"189.7","11.99","4","0.00","100.00","0.03"
"190.2","14.62","4","0.00","100.00","0.01"
"190.7","17.27","4","0.00","100.00","0.01"
"191.2","19.92","4","0.00","100.00","0.01"
"191.8","22.58","4","0.00","100.00","0.01"
"192.3","25.24","4","0.00","100.00","-0.00"
"192.8","27.92","4","0.00","100.00","-0.01"
"193.3","30.60","4","0.00","100.00","-0.01"
"193.8","33.28","4","0.00","100.00","0.00"
"194.3","35.98","4","0.00","100.00","0.02"
"194.8","38.68","4","0.00","100.00","0.01"
"195.4","41.39","4","0.00","100.00","0.01"
"195.8","44.11","4","0.00","100.00","0.02"
"196.3","46.83","4","0.00","100.00","0.02"
"196.8","49.56","4","0.00","100.00","0.02"
"197.3","52.30","4","0.00","100.00","0.02"
